Conversation
Bye bye FOX!!
Fox is foreign owned and is sowing division in America with disinformation. Cancel their broadcasting license.
FOX stock strong. Election was unconstitutional. Dominion told swing state to seriously AUDIT ballots to prevent election fraud. Swing states did the exact opposite - that is unconstitutional.
"Regarding Fox Nation might I suggest adding some talent from Fox Business? The most substantial interviews are coming from that side. Bartiromo of course, but also, Dagen McDowell, among others. She needs to be more than a sidekick. In the post Ailes era, it is heartening to see talent thriving into their 50s, because I’m here for information. Elsewhere, you have to make your podcast platform more Android friendly -- that's almost 90% of the smart phone market. (I gave up.) I know you didn’t ask, but you’re welcome, and from the looks of things nobody reads these comments anyway."
Knew we were going to tank today. No way we were giing to hold that 3 cent gain from yesterday
FOXA is down 4.92% to 29.94
"I love how it goes oversold and tanks $1.80 a share, then goes over bought later in the day for a .30 short lived rise"
$FOXA + $DISAvengers + X-Men + Fantastic 4 (finally done right) + Deadpool = INSANE MOVIE/TV/DISNEYLAND CROSSOVER $
"Terrible, horrific, beyond repair... It looks like consensus here that FOX either is not going to survive this lawsuit or at least it will be seriously damaged -- to the tune of 40%-60%. Should I short it?"
Advertising $$$ is down by at least 20-25% - Tucker Carlson and Ingraham programs are bleeding money by over 50%...short this...
https://news.yahoo.com/chinese-government-influence-over-hollywood-142225977.html
So we had pretty solid earnings and beat expectations.... why arent we moving after hours? Is this thing going to tank tomorrow after an earnings beat??
FOXA is down 5.61% to 38.04
Any other company have their ceo buy 500k shares and the stock woukd spike... we barely did snything and back down we go
"Fox to sell Sky stake to Comcast https://seekingalpha.com/news/3393110?source=ansh $FOX, $FOXA, $SKYAY, $CMCSA, $DIS"
Tucker the best news on TV.
"I just ""LOVE"" NewsMax, my new station!!!!!!! My only regret is I followed Fox News for years. DONE! Stick a fork in it FOX! Not coming back EVER!"
CNN ABC CBS NBC should NOT get any money from the REPUBLICAN PARTY spend any money on FOX
well they may be selling soap but I and many others will boycott their products .
"FOXA is the ""new"" FOX with the Disney acquired assets removed. FOXA is worth about 1/3 what it was before. the 2/3 you lost should now be in your account as DIS shares. FOXA is non voting stock. FOXB is the voting shares controlled by the Murdoch family. FOXA includes FOX cable news, business news, local FOX stations, FOX sports network and the land in Century City that was the movie studio property. What will FOX do with that valuable land? I'm holding on to my FOXA, may buy some more."
Well former Speaker Boehner sure has some great things to say about the management of FOX News. He's completely correct. FOX is destroying itself. Destroying the marketplace of ideas. Destroying the Republican Party. And even destroying what once was a cash cow for investors. And that is why it is a lousy investment. I might need to buy more Nexstar when the markets open on Monday. They are doing real news over there.
"I fail to see what these posts have to do with money or the stock. Take your political diatribes (lib or con) elsewhere. If you think that one post here is going to change the direction of a multi-million $$ Corp, you're wrong."
"I get the fact that cord cutting continues and the cable model has peaked. Free TV is back, with many multiples more of viewers in the news space. I see what CBS is doing on the free side and like its the structure, not so much the content, but it's nothing like a CNN. So why is Fox seeming to follow them? I'd think they'd be better off following CBS to offer news to independent stations. I think investors are struggling to figure out what this company is."
"I am buying 15,000 shares today if I can manage to get them lower than $15.10 at the open."
"So much emotion in the comments. Which will equate to poor investment choices. A very simplistic view, Fox has the highest viewer base of any competitor, and has historically and consistently outperformed ratings of its competitors over the years. In terms of ratings and ad revenue generated from viewership, Fox is the winner in its industry. In terms of investment, these are some questions I have :-will Fox be able to beat revenues and produce strong EPS each quarter ?-what’s the outlook on how the public consume their news? What is the trend and how will this affect ad revenues-how would the death of Murdoch impact stock price/future of the business"
It doesn't makes sense why this stock keeps dropping. If Gabelli likes it then I do to.
So wheres the bottom on this thing? Odd action considering the company is doing better than ever
"Since 3:45 yesterday FOXA has over 880,000 shares of buys and only 143,000 shares of sells. Momentum building towards the conventions, NFL, and elections."
Hmmm MyPillow is pulling out
"NFL contract, highest rated tv channel and possibly 18.6% of flutter. This is a strong buy."
"It's OK Tucker...we forgive you. We know just who signs your paycheck.Now, get back into line."
Go Fox... #1...
"The lawsuit is going to do them in, lawsuit -- that never happen before, right?"
Cancels
"I am selling all shares after the despicable decision by FOX News not to air a commercial condemning the Capitol riot in which Police and others died? The commercial simply pointed out THE FACTS about the riot, FOX apparently is confident that promoting the big lie and aspects about it will serve them well...they are wrong!"
Why did this stock tank today
There is no floor to this thing.
"FOX has strongest balance sheet. Pay close attention to the recent FBI arrests of the 5 people charged with Chinese threatening/intimidation. The Showboat just might have a lower deck of brilliant agents. These arrest are HUGE, and a great victory for the US. These arrests are what we call ""tail of the tiger"" arrests, the FBI broke up a Chinese Cell and likely learned important information. I encourage FOX to make hay of it. I encourage Americans to twitter up thank you FBI. Please, do not let this go without applause; applause helps our agents to have informants come forward which has a damaging effect on Chinese spying operations. Three cheers for FBI lower deck..."
Trying to be logical how can anyone be President who ran on higher taxes defunding our fine police going after big oil stopping fracking not campaigning and still win? could it be because the other media outside of Fox news gave him a pass?
#BreakingNews -- DOJ drops tentative plans to call either @Disney $DIS or @21CF $FOXA as government witnesses in upcoming @ATT $T - @twxcorp $TWX trial as Disney-Fox seek govt approval for their own deal more now
New FOX shares already trading:(FOXAV)NasdaqGS - NasdaqGS Real Time Price. Currency in USDAdd to watchlist41.80+1.15 (+2.83%)As of 12:30PM EDT.
Rupert's NWSA is a better investment than FOX..
Fox is down 5.03% to 25.78
"I literally can't find anything on the internet which says, ""FOX are these type of shares and FOXA are these type."" Nothing. It's weird. From one reddit post, someone suggested that FOX has more voting rights. You would think there would be an answer out there somewhere. Anybody?"
Every American trusts Fox News
Has anyone noticed that only the negative post are allowed to be put on this message board?
"I jhave moved to Parler, Lithium Flowers at politicalflowers"
Still would like to know what the cost basis on this is for people getting shares today.
How's the ratings game looking?This network is dead.And look at all of the people Fox has hired to pump up the company.
I greatly admire Lou Dobbs because i believe that he tells it like it is.
POS
FOX MARIA BARTIROMO GREAT JOB DEFENDING OUR PRESIDENT SHE IS A CREDIT TO FOX NEWS!!!
https://finance.yahoo.com/news/republicans-try-to-censor-big-business-lol-211011140.html
FOX is up 5.22% to 24.40
"Who would invest in a tv company? Well, maybe not news...let's settle on entertainment news."
"Just got me 15,000 shares of FOXA at $24.80 thank you thank you !! Folks they did very well despite the lower ad revenues due to the Coronavirus. They beat in the bottom line and practically match on gross sales. You need to think that these two coming quarters will be very good, they will have added as revenues from traditional companies, presidential ads & debates will increase the cost of the ads. Also sports will be back, college football  and the NFL. “Mr. Murdoch said that he remains confident that the coming quarters will be very strong”. Folks what more can we ask for and they are not affected by the China trade deal nor many other economic factors !! This has to be the safest stock in the market now. Fox News is the source where both parties tune in to get a fair and balanced news without a spin. They also have the highest ratings of all the news channels. I am predicting that FOXA is going back to $35 by the end of the year due to a strong showing in the next two quarters. One more thing... they have the prettiest news women in the business.  Good luck to all the longs... you will make money  with this company. !!"
"Wicked funny since Fox News kills EVERY corrupt news station, like CNN msnbc ratings. Everyday. By sometimes Triple in prime time hrs."
"Hello people -- are we shorting this one or not? There is a scientific consensus here that they are going to fail, but somehow nobody except me is talking about shorting this stock? What's going?"
FOX is up 5.36% to 26.93
Cost bases info: DIS = $101.6433 FOX = $40.225
"I told you guys, we should've shorted it!!!"
FOXA is down 4.99% to 26.09
"""Send them back""....LOL"
"FOX stock strong. It is disturbing, DHS has become an enabling scam artist just like the Dem pollsters that had Biden up 7,8,9 points in swing states. We want DHS to walk to the mic and tell America that they are 100% certain that a hack of Dominion did not take place, and that they know exactly how many illegal votes have been cast. Texas has told us that Dominion is UNSTABLE, they have gone on the record. There is no doubt that hackers and illegal ballots look for ""accomplice zones,"" and these accomplice zones were in Philly, Detroit, Atlanta, Phoenix, and Nevada. Dominion themselves has stated that the only security to a hack and illegal ballots was for the ""election commissioner"" to run an aggressive AUDIT... Here is Dr. Eric Coomer from Dominion, who is an Antifa supporter, stating that the only security MITIGATION strategy is a ROBUST AUDIT of the votes and the machines. Go to the 7:30 mark of the included youtube video and watch Coomer talk. The ""accomplice zones"" have no interest in an aggressive audit, the race is way too close. We demand that DHS step to the mic and tell us if Dominion's Coomer is right, that a robust AUDIT is the only way to fairly determine an election.https://www.youtube.com/watch?v=BbCmq0jPUxY"
People are tiring of the negativity and hate mongering tucker pierro hannity bs. Fox sports is also sub par in my opinion. I sold everything I had in fox.
"Wednesday cable ratings: Tucker down to #3, Hannity to #9 and Laura to #18. Only 3 in the top 20.This downward trend will continue."
I think the tax returns once released will show who he was in bed with … after all he did promise to release his taxes during the race… more than 4 years later still not returns … should be fun
Tucker Carlson the best thing on T.V.
I don’t get why this stock keeps going down as much or more than the market. Am I missing something? I would think more people would be watching fox when their not going out because of coronavirus.
Going to 39.
I’m no expert but that seems like a good earnings report and outlook. Maybe I’m missing something but it seems better than recent speculations.
Fox the only news i follow. Just curious i noticed today that your reporters are saying that there is no proof of fraud. Than why is Lou Dobbs Tucker Hannity ingrams producing evidence to the contrary? examples you have shown are testimony by Sidney Powell of widespread voter fraud with the Dominion software which is outside of the United states software and its owners rigged elections outside of the U.S.A. Again Fox has shown observers not being allowed to watch the ballots being counted and being kicked out in some places like Detroit who also boarded up their windows. Fox showed key swing states closing down at the same time and when they reopened trump big leads were gone. Fox has shown on Lou Dobbs how 100's of people have signed affidavits claiming voter fraud in many key swing states. Fox has shown how that software was rejected by Texas as being easy to hack and to change vote. So my questions to Fox are how much evidence do you need?? and why are you backing off now and saying no evidence. i hope that i am wrong but it seems as if you are intimidated by the Democratic party. Lets hope not. Pelosi said in 2005 that all legal votes should be counted. So why not now?
Nice segment by Tucker. He simply asked Sidney Powell where's the proof (repeatedly) of electronic voter fraud. None has been provided.
Short all you can at the open. This is heading towards the pink sheets !!!!!!
Why is the stock down 5%?
FOX won’t survive the Dominion suit. Amazing to see fortunes lost and reputations permanently scarred all for some orange non-billionaire has-been.
FOXA is up 5.08% to 25.23
Now the Florida self proclaimed demigod desantis is telling school boards what they can teach and can’t teach. When will he order book burning?
I BOUGHT THE WRONG STOCK
$FOXA Reiterated by Needham & Company LLC Hold Upgraded by Rosenblatt Securities Neutral » Buy USD 39 » USD 48
"I have no position on FOX but I was just told by a trader friend that he is heavy into Fox that with the Fox Sports, NFL and College football , presidential adds & debates, increase in adds is a certain that next quarter and 4th Quarter will be very strong. Murdoch is very confident that this coming quarter will be strong. Folks this looks like a great entry point to buy and hold Fox Corp. After reading the commentaries from Murdoch and the CEO I feel very confident this is a great opportunity to buy. This is a $40 stock anyway you put it “PERIOD”"
Short fox millions of viewers going to newsmax
They need to pay us a dividend again. FOX wake up.
the 13 % is upset no free shoe's today
"FOX stock has best management team. Pollsters are delusional. It has become a simple vote for safety and security. Vote for a cop named Donald Trump or vote for a crack pipe named Joe Biden. The nation is about to witness the greatest ""crossover vote"" in the history of our Country. Reliable blue collar democrats are voting for Trump in staggering numbers, hence, they are LYING to pollsters and the pollsters KNOW IT. We are about to witness a Red Wave election. Kamala Harris is despised. The Democrats that rejected her bid for the nomination are VOTING FOR TRUMP. Also everyone keeps saying it is not Mark Kelly dressed as Hitler, we know for a fact it is Mark Kelly. Ask Mark Kelly if it is not him, then who is it, his brother? Have the democrats tell us who it is in the photo if it is not him."
what happened to all of our prior threads on this board?Does anyone know how to verify if a company was purchasing back stock during a window of time?
i e-mailed the White House voicing my support for President Trump. I hope that many others do the same. We must stand united. The freedom imo of America is at stake.
"Does anyone have insight as to what may be spirring on FOX share price? I know FOX is now past the 2 year point of the Disney deal (time flies!) so they are free for mergers/divestitures, etc....Perhaps the Disney deal was Part 1 of a 2-act play? Thoughts appreciated."
Great day for this stock.
"FOX has premium balance sheet to match its news. The Nation should be concerned...Regarding the Hunter Biden pictures what our team finds most disturbing is the picture of Hunter with a crack pipe. Not so much for the drug addict Hunter Biden, which is terrifying enough, but for the symbolism of that picture. We will state with certainty that Joe Biden has a Ukrainian grandson and the Biden's will pay well over 100k a month to keep that fact from the American people. And there is a good chance that the US is at risk from the Hunter/Joe Biden escapade. The nation needs to know does Joe Biden have a Ukrainian grandson.We have been international operators for years, the crack pipe is international extortion symbolism. Joe Biden has ""family"" in Ukraine. We hope it is only one grandson that Joe Biden has. Now we know why Kamala Venezuela Harris is meeting with very high ranking California FBI. It will take nothing to bounce Slow Joe from office and make her President. Does Kamala Harris know that Joe Biden has a Ukrainian grandson. Did she receive a cryptic letter ""Welcome to the Ukrainian family vice president Biden."" Doe she know Joe Biden is being extorted?Finally, if the FBI master manipulators can save Michigan from being overthrown, surely they can tell us if this is Hunter Biden's lap top hard drive. We do not care where it came from and whether it is a copy or not. This is a simple yes or no for the FBI political operators, is this Hunter Biden's hard drive. If it is, extortion of Joe Biden has begun. The FBI is despicable, they know this information is authentic..."
Probably one of the best value stocks to invest in on the market IMO Want to double your money in the next 12 months? Invest in this beauty.
never watch any other news networks. they are not news just there opinions fox is real news.
test
Biden takes taxpayer $$ money to bailout blue states. billions of dollars
Sell before this takes a dump. I know I quit watching Fox!
"FOX stock strong. Readers and everyone should be aware that Yahoo/Verizon have begun to CENSOR posts regarding the fraud during this election cycle. They are removing my post that prove voter fraud. And reading terms of service, these post have everything to do with FOX stock price since FOX is the only network covering the fraud allegations."
now im stock with this one
I would like to buy into fox but it seems like the stock is continually on a down trend even with strong financial reports. Maybe it was overvalued at the start or maybe I am missing something. This could be one to watch. You can’t go wrong making money as my accounting professor would say. So why is fox doing poorly?
"Wow, even a stock buyback can't prop up this dog."
FOXA is down 5.60% to 30.86
Trumpers are being wiped out... you guys are the minority now
Fox sports and entertainment has the best streaming team.
Dropped 10% in a week following a double earnings beat... not sure this thing ever gets back there.
Its not even going to hold 35
fire chris Wallace nobody watches him.
"J & J (& anyone else): 1. Why do you think they took all the conversation threads down?2. Does anyone know who to research corp stock buybacks (ie. day by day)?Share price behavior before, during, and after the 15 days where the avg was apparently taken, seems peculiar (being generous with my terminology). This should be an easy thing to verify, once we know where to go."
"FOX stock strong. Looks like the vote ""cheater"" in Detroit just got ""woke"" we are hearing the next 7 days until state tries to certify gives lawyers time to go over the fraud in Detroit. Detroit just got WOKE."
"Many seem to make the claim that a recount, while finding ballots that weren't filled out correctly by DNC staffers might get tossed, they still won't close the gap that Biden supposedly has over Trump. That might be true.But the real test isn't that. These thousands of claims of voter fraud are being reviewed at this time. If systemic is proven but no remedy is given by the SCOTUS, it goes back to the House to determine the winner. The SCOTUS has already chimed in on Pennsylvania so they are going to get involved.Here's where it get fun.Each state gets one vote per state.And the GOP has more state legislators and governors in the House. I believe the number is 34.Guess what happens then?"
how does this still trade if Disney owns? would love some clarification.
"Have you noticed the massive drop in viewership at Fox?Tucker barely made the top 20.It's a holiday weekend and the new numbers don't drop until Monday, but I'd be willing to bet they aren't good.The takedown of Fox will continue.Maybe some of the MSNBC or CNN crowd can start watching it?I know I won't."
"Fox has best management team. We are inside China. Joe Biden with onset dementia is no joke, Kamala Harris is a pawn of the radical left. We know for a fact that China has another bioweapon virus and they will force Venezuela to do as they want. Biden standing at Gettysburg with no mention of the FBI framing the Russian Collusion and then framing Mike Flynn displayed Biden as a Gettysburg stunt. No one and I mean no one from Gettysburg would have tolerated an egregious act of espionage. Ask Biden if Union soldier families get ""reparations."" China has another Bioweapon virus, Biden has onset dementia, nobody wanted to vote for Harris because they don't trust her. And one thing is abundantly clear - China fears Donald Trump...Vote your conscience. Covid19 was a Gymnasium virus. China did not make the virus, they discovered the right virus after years and years of intense research. The Gymnasium's virus participants are treated as National Heroes. Covid19 was released by the Chinese Military behind Xi's back...FOX is having a great year."
"Pro football + gambling = higher ratings & revenue, stock value"
"FOX chart is quite strong. The GOP needs to stress safety and security. Media needs to start asking how does safety and security square with Biden? Trumps needs to press the issue all the way to election day. The pollsters have a huge blind spot. The people do NOT trust democrats to handle safety and security. Trumps need to use anecdotes about police he has talked too, and how they view a vote for Biden as dangerous for America. The margin of error for polls is close to 8%. The person we use has never gotten it wrong, we poll much differently than the traditional model.FOX technical chart has never looked stronger."
